時間,開盤價,最高價,最低價,收盤價,成交量,MA5,MA10,DIF12-26,MACD9,OSC,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,融券(張),差額(張),買進(張),賣出(張),券償(張),使用率,借券餘額(張),差額(張),借券(張),還券(張),當沖張數,當沖率,資券互抵(張),現股當沖(張),當沖比率,買進,賣出,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超,投信持股,買進,賣出,投信持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,買賣超(張),法人持股(張),買進(張),賣出(張),法人持股比例,買賣差值,買進,賣出
2017/3/24,192,193,192,192.5,17722,22903,23521,1.82,1.18,0.64,9383,133,211,74,4,0.14%,3350,-346,348,5,3,0.05%,307589,-748,1215,1963,303,1.71%,27,276,1.56%,5306萬,5311萬,2292,20589839,13835,11543,79.40%,-88,173300,74,162,0.67%,332,171616,450,118,0.66%,2536,20934755,14359,11823,80.73%,2.76%,3.21%,0.45%
2017/3/27,194.5,194.5,192,193,29868,25570,25405,1.9,1.32,0.58,9325,-58,249,306,1,0.14%,3030,-320,331,37,26,0.05%,295672,-11917,1563,13480,197,0.66%,9,188,0.63%,3625萬,3638萬,13746,20602355,27420,13675,79.45%,-340,172960,26,366,0.67%,-1041,170575,17,1058,0.66%,12365,20945890,27463,15099,80.77%,0.80%,1.95%,1.16%
2017/3/28,195,195,192.5,194.5,39522,26742,26920,2.03,1.47,0.56,9344,19,296,274,3,0.14%,2198,-832,837,24,19,0.03%,288888,-6784,3542,10326,550,1.39%,15,535,1.35%,1.03億,1.04億,20749,20625354,35603,14854,79.54%,-282,172678,20,302,0.67%,-1423,169152,727,2150,0.65%,19044,20967184,36350,17306,80.86%,2.14%,2.91%,0.76%
2017/3/29,194.5,194.5,191,191.5,33839,27956,28889,1.94,1.56,0.38,10014,670,743,69,4,0.15%,30,-2168,2150,0,18,0.00%,300715,11827,12648,821,317,0.94%,0,317,0.94%,6106萬,6123萬,5175,20630466,21226,16051,79.56%,394,173072,434,40,0.67%,2426,171578,2644,218,0.66%,7995,20975116,24304,16309,80.89%,8.42%,8.63%,0.21%
2017/3/30,192.5,193,190.5,191.5,30717,30334,28716,1.81,1.61,0.2,10181,167,298,106,25,0.16%,0,-30,2,0,28,0.00%,301309,594,1223,629,208,0.68%,0,208,0.68%,3989萬,3986萬,14574,20645040,26376,11802,79.61%,-422,172649,16,438,0.67%,60,171638,718,658,0.66%,14212,20989327,27109,12898,80.94%,0.64%,0.98%,0.35%
2017/3/31,191,192,189,189,33997,33589,28246,1.54,1.6,-0.06,10924,743,835,88,4,0.17%,0,0,0,0,0,0.00%,306023,4714,9714,5000,345,1.01%,0,345,1.01%,6558萬,6528萬,1163,20646203,20972,19809,79.62%,-89,158696,33,122,0.61%,1337,172975,2170,833,0.67%,2411,20977874,23175,20764,80.90%,2.22%,2.48%,0.26%
2017/4/5,189.5,193,189.5,193,45116,36638,31104,1.5,1.58,-0.08,10398,-526,232,757,1,0.16%,0,0,0,0,0,0.00%,311275,5252,5700,448,683,1.51%,0,683,1.52%,1.31億,1.32億,15250,20661454,41011,25761,79.68%,21,158717,163,142,0.61%,133,173108,1473,1340,0.67%,15404,20993279,42648,27243,80.96%,-1.18%,0.52%,1.70%
2017/4/6,193,193,191,191.5,17417,32217,29480,1.42,1.55,-0.12,10415,17,336,317,2,0.16%,240,240,0,240,0,0.00%,309308,-1967,10,1977,529,3.04%,32,497,2.85%,9521萬,9516萬,3167,20664420,14534,11367,79.69%,-387,158330,34,421,0.61%,-160,172948,93,253,0.67%,2620,20995698,14661,12041,80.97%,-1.31%,1.99%,3.30%
2017/4/7,192,192,188.5,191,19066,29263,28610,1.25,1.49,-0.23,10969,554,699,141,4,0.17%,382,142,21,163,0,0.01%,311989,2681,3711,1030,1317,6.91%,66,1251,6.55%,2.37億,2.37億,-1546,20662874,10468,12014,79.68%,-232,158098,74,306,0.61%,-616,172332,1159,1775,0.66%,-2394,20993304,11701,14095,80.95%,2.34%,4.06%,1.71%
2017/4/10,191,191.5,189.5,190,17389,26597,28465,1.08,1.41,-0.33,10994,25,160,134,1,0.17%,500,118,5,123,0,0.01%,324186,12197,12247,50,85,0.49%,3,82,0.47%,1562萬,1560萬,-2476,20661848,12613,15089,79.68%,-28,158070,31,59,0.61%,116,172448,156,40,0.67%,-2388,20992366,12800,15188,80.95%,-0.53%,0.95%,1.49%
2017/4/11,190,191,189,191,9789,21755,27672,0.95,1.31,-0.37,10994,0,172,172,0,0.17%,694,194,9,203,0,0.01%,328501,4315,4315,0,449,4.59%,13,436,4.45%,8276萬,8296萬,-207,20661641,7002,7209,79.68%,-85,157985,25,110,0.61%,-445,172003,290,735,0.66%,-737,20991629,7317,8054,80.95%,-2.08%,1.94%,4.01%
2017/4/12,190.5,191.5,190,191,17418,16216,26427,0.87,1.23,-0.36,10832,-162,143,304,1,0.17%,799,105,4,109,0,0.01%,341245,12744,12744,0,291,1.67%,5,286,1.64%,5450萬,5463萬,786,20662427,12329,11543,79.68%,117,158102,208,91,0.61%,-71,171932,157,228,0.66%,832,20992461,12694,11862,80.95%,-1.55%,0.86%,2.41%
2017/4/13,189.5,192,189.5,191.5,14796,15692,23954,0.81,1.14,-0.33,11052,220,511,288,3,0.17%,984,185,2,187,0,0.02%,341926,681,2250,1569,371,2.51%,11,360,2.43%,6873萬,6895萬,1157,20664584,8738,7581,79.69%,35,158137,202,167,0.61%,-253,171679,795,1048,0.66%,939,20994400,9735,8796,80.96%,0.26%,3.56%,3.29%
2017/4/14,189.5,189.5,188,189,31318,18142,23702,0.58,1.03,-0.45,11447,395,610,188,27,0.18%,950,-34,194,160,0,0.01%,344526,2600,4200,1600,706,2.25%,25,681,2.17%,1.29億,1.28億,-13284,20651301,7041,20325,79.64%,-451,157686,40,491,0.61%,755,172434,1402,647,0.66%,-12980,20981421,8483,21463,80.91%,1.49%,2.63%,1.14%
2017/4/17,189,189,187.5,187.5,17112,18087,22342,0.31,0.89,-0.57,11634,187,327,139,1,0.18%,1018,68,86,154,0,0.02%,344526,0,0,0,178,1.04%,5,173,1.01%,3263萬,3254萬,-10170,20641131,3362,13532,79.60%,-670,157016,10,680,0.61%,228,172662,316,88,0.67%,-10612,20970809,3688,14300,80.87%,0.71%,2.44%,1.73%
2017/4/18,188,189.5,187.5,188,28733,21875,21815,0.13,0.73,-0.61,11481,-153,186,339,0,0.18%,981,-37,79,42,0,0.02%,344398,-128,1136,1264,314,1.09%,21,293,1.02%,5521萬,5511萬,-4280,20636887,19727,24007,79.58%,-79,156937,0,79,0.61%,279,172941,787,508,0.67%,-4080,20966765,20514,24594,80.85%,-0.41%,0.93%,1.34%
2017/4/19,187.5,187.5,186.5,186.5,31171,24626,20421,-0.14,0.56,-0.7,11390,-91,313,399,5,0.18%,960,-21,94,73,0,0.01%,333773,-10625,2920,13545,209,0.67%,41,168,0.54%,3143萬,3140萬,-16476,20620411,11752,28228,79.52%,-71,156866,11,82,0.60%,104,173045,890,786,0.67%,-16443,20950322,12653,29096,80.79%,-0.21%,1.31%,1.52%
2017/4/20,186.5,188,186.5,187,32697,28206,21949,-0.31,0.39,-0.7,11484,94,244,150,0,0.18%,890,-70,112,42,0,0.01%,332509,-1264,2310,3574,243,0.74%,4,239,0.73%,4468萬,4475萬,-3050,20617069,27160,30210,79.50%,36,156902,83,47,0.61%,-68,172977,408,476,0.67%,-3082,20946948,27651,30733,80.77%,0.51%,1.10%,0.59%
2017/4/21,187.5,190,187.5,190,19034,25749,21946,-0.27,0.25,-0.52,11306,-178,120,294,4,0.17%,1043,153,12,166,1,0.02%,330531,-1978,1870,3848,78,0.41%,12,66,0.35%,1243萬,1250萬,3773,20620842,17472,13699,79.52%,158,157060,276,118,0.61%,-176,172801,257,433,0.67%,3755,20950703,18005,14250,80.79%,-1.73%,0.70%,2.43%
2017/4/24,191,191.5,188.5,190,29573,28242,23164,-0.18,0.17,-0.35,11421,115,304,179,10,0.18%,1080,37,12,49,0,0.02%,327535,-2996,217,3213,607,2.05%,38,569,1.93%,1.08億,1.08億,7261,20628130,24960,17699,79.55%,181,157241,219,38,0.61%,802,173603,1130,328,0.67%,8244,20958974,26309,18065,80.83%,0.30%,1.09%,0.79%
2017/4/25,190.5,192,189.5,192,31953,28886,25381,0,0.13,-0.13,11226,-195,219,412,2,0.17%,1147,67,53,120,0,0.02%,324544,-2991,121,3112,1390,4.35%,85,1305,4.09%,2.49億,2.50億,11271,20639438,26231,14960,79.59%,28,157269,102,74,0.61%,695,174298,831,136,0.67%,11994,20971005,27164,15170,80.87%,-0.85%,0.89%,1.74%
2017/4/26,192,192,190.5,191,31120,28875,26751,0.12,0.13,-0.01,11224,-2,200,202,0,0.17%,1191,44,9,53,0,0.02%,314521,-10023,0,10023,474,1.52%,14,460,1.48%,8798萬,8786萬,12311,20651749,25876,13565,79.64%,-25,157244,46,71,0.61%,612,174910,931,319,0.67%,12898,20983903,26853,13955,80.92%,-0.15%,0.68%,0.83%
2017/4/27,192,193,190.5,193,35813,29499,28852,0.32,0.17,0.15,10954,-270,208,476,2,0.17%,1228,37,103,140,0,0.02%,313106,-1415,1810,3225,1019,2.85%,13,1006,2.81%,1.93億,1.93億,9000,20660750,30702,21702,79.67%,-7,157237,9,16,0.61%,-2396,172514,581,2977,0.67%,6597,20990501,31292,24695,80.94%,-0.88%,0.89%,1.77%
2017/4/28,193.5,194.5,193,194.5,38381,33368,29559,0.6,0.26,0.35,10127,-827,42,869,0,0.16%,1541,313,11,324,0,0.02%,313649,543,883,340,711,1.85%,1,710,1.85%,1.38億,1.38億,17353,20678086,36748,19395,79.74%,-68,157169,0,68,0.61%,-1750,170764,83,1833,0.66%,15535,21006019,36831,21296,81.00%,-3.03%,0.14%,3.17%
2017/5/2,198.5,199,195.5,196.5,45852,36624,32433,1.04,0.41,0.63,8808,-1319,227,1543,3,0.14%,1606,65,76,141,0,0.02%,317299,3650,3650,0,1408,3.07%,13,1395,3.04%,2.75億,2.76億,18421,20696507,39301,20879,79.81%,-465,156704,254,719,0.60%,-164,170600,887,1051,0.66%,17792,21023811,40442,22649,81.07%,-3.11%,0.68%,3.79%
2017/5/3,198,198.5,197,198,27241,35681,32284,1.45,0.62,0.83,8627,-181,134,310,5,0.13%,1719,113,6,119,0,0.03%,316559,-740,1400,2140,141,0.52%,2,139,0.51%,2749萬,2751萬,16531,20713025,26307,9775,79.87%,-5,156699,0,5,0.60%,-660,169940,49,709,0.66%,15866,21039664,26356,10489,81.13%,-1.07%,0.52%,1.58%
2017/5/4,198.5,199,197,198,22194,33896,31386,1.77,0.85,0.92,8517,-110,57,167,0,0.13%,1785,66,2,69,1,0.03%,315164,-1395,550,1945,111,0.50%,2,109,0.49%,2159萬,2161萬,4306,20716931,14539,10232,79.89%,881,157580,1000,119,0.61%,247,170187,424,177,0.66%,5434,21044698,15963,10529,81.15%,-0.80%,0.27%,1.07%
2017/5/5,197,198.5,197,197.5,17618,30257,29878,1.97,1.07,0.89,8364,-153,42,190,5,0.13%,1956,171,34,205,0,0.03%,314934,-230,370,600,232,1.32%,0,232,1.32%,4588萬,4597萬,474,20716405,10450,9976,79.89%,-35,157545,18,53,0.61%,-332,169855,171,503,0.66%,107,21043805,10639,10532,81.15%,-1.83%,0.44%,2.27%
2017/5/8,199,202.5,199,202.5,39591,30499,31934,2.42,1.34,1.07,7519,-845,366,1162,49,0.12%,2490,534,20,554,0,0.04%,317563,2629,2690,61,983,2.48%,4,979,2.47%,1.96億,1.96億,10236,20726580,21556,11320,79.93%,-484,157061,83,567,0.61%,-31,169824,412,443,0.65%,9721,21053465,22051,12330,81.19%,-3.44%,1.00%,4.44%
2017/5/9,205.5,207,203.5,203.5,48285,30986,33805,2.96,1.67,1.3,7047,-472,458,930,0,0.11%,2731,241,38,279,0,0.04%,335422,17859,23800,5941,1702,3.52%,49,1653,3.42%,3.39億,3.40億,7361,20733941,23013,15651,79.96%,-129,156932,265,394,0.61%,-2807,167017,298,3105,0.64%,4425,21057890,23576,19150,81.21%,-1.53%,1.06%,2.60%
2017/5/10,204,206,204,205.5,31076,31753,33717,3.43,2.02,1.41,6975,-72,209,281,0,0.11%,2838,107,23,130,0,0.04%,335002,-420,2576,2996,950,3.06%,3,947,3.05%,1.94億,1.95億,2469,20736410,17617,15148,79.96%,49,156981,200,151,0.61%,638,167655,917,279,0.65%,3156,21061046,18734,15578,81.21%,-0.59%,0.77%,1.36%
2017/5/11,204.5,208.5,204,207.5,44286,36171,35034,3.88,2.39,1.49,6632,-343,264,606,1,0.10%,3004,166,77,243,0,0.05%,334871,-131,1270,1401,1134,2.56%,10,1124,2.54%,2.31億,2.32億,10648,20747058,29511,18863,80.01%,155,157136,277,122,0.61%,376,168031,830,454,0.65%,11179,21072225,30618,19439,81.26%,-1.18%,0.79%,1.97%
2017/5/12,205,207,205,206,25507,37749,34003,4.12,2.74,1.38,6669,37,194,154,3,0.10%,3004,0,64,64,0,0.05%,334274,-597,900,1497,439,1.72%,22,417,1.64%,8572萬,8590萬,-22,20746947,11932,11954,80.01%,-369,156767,0,369,0.60%,573,168604,675,102,0.65%,182,21072318,12607,12425,81.26%,0.16%,1.03%,0.87%
2017/5/15,204,206,204,206,25922,35015,32757,4.22,3.03,1.19,6694,25,116,91,0,0.10%,3024,20,50,72,2,0.05%,341328,7054,9254,2200,1335,5.15%,1,1334,5.14%,2.74億,2.74億,-2319,20747077,12745,15065,80.01%,829,157596,1017,188,0.61%,265,168869,429,164,0.65%,-1225,21073542,14191,15417,81.27%,0.01%,0.68%,0.66%
2017/5/16,205,205,203.5,204.5,36605,32679,31833,4.16,3.26,0.9,6844,150,299,149,0,0.11%,2931,-93,168,75,0,0.05%,343860,2532,4194,1662,748,2.04%,1,747,2.04%,1.52億,1.52億,-861,20747781,25090,25950,80.01%,2804,160400,2990,186,0.62%,-39,168830,331,370,0.65%,1904,21077011,28411,26506,81.28%,0.68%,1.30%,0.62%
2017/5/17,203,204,203,204,22606,30985,31369,4.02,3.41,0.61,6984,140,235,94,1,0.11%,2889,-42,72,30,0,0.04%,345265,1405,2082,677,624,2.76%,0,624,2.76%,1.27億,1.27億,2725,20750637,14934,12209,80.02%,10,160410,91,81,0.62%,-1482,167348,386,1868,0.65%,1253,21078395,15411,14158,81.28%,0.83%,1.40%,0.56%
2017/5/18,202.5,204,201.5,203.5,22490,26626,31399,3.81,3.49,0.32,6916,-68,113,181,0,0.11%,2846,-43,122,79,0,0.04%,347199,1934,2678,744,1059,4.71%,2,1057,4.70%,2.14億,2.15億,-714,20750473,15657,16371,80.02%,-125,160285,0,125,0.62%,40,167388,431,391,0.65%,-799,21078146,16088,16887,81.28%,-0.12%,1.10%,1.21%
2017/5/19,203.5,204.5,202.5,203,17163,24957,31353,3.62,3.52,0.1,7068,152,188,29,7,0.11%,2791,-55,62,7,0,0.04%,350464,3265,3565,300,703,4.10%,1,702,4.09%,1.43億,1.43億,2514,20753307,13310,10797,80.03%,-57,160228,6,63,0.62%,110,167498,251,141,0.65%,2567,21081033,13567,11001,81.29%,1.30%,1.52%,0.22%
2017/5/22,203.5,205,203,205,17420,23257,29136,3.52,3.52,0,7030,-38,84,121,1,0.11%,2818,27,11,43,5,0.04%,351366,902,1978,1076,493,2.83%,0,493,2.83%,1.00億,1.01億,2397,20756303,14966,12569,80.04%,11,160239,65,54,0.62%,77,167575,401,324,0.65%,2485,21084117,15432,12947,81.30%,-0.41%,0.56%,0.97%
2017/5/23,205,207,204.5,205,23028,20541,26610,3.48,3.51,-0.03,7181,151,307,156,0,0.11%,2823,5,35,40,0,0.04%,350871,-495,2093,2588,512,2.22%,2,510,2.22%,1.05億,1.05億,3446,20759051,18471,15025,80.05%,-309,159930,0,309,0.62%,552,168127,783,231,0.65%,3689,21087108,19254,15565,81.32%,0.65%,1.52%,0.87%
2017/5/24,205,206,205,205.5,18308,19682,25334,3.41,3.49,-0.08,7041,-140,63,191,12,0.11%,2817,-6,7,1,0,0.04%,341336,-9535,1950,11485,247,1.35%,0,247,1.35%,5071萬,5080萬,-102,20759309,15917,16019,80.05%,-151,159779,30,181,0.62%,317,168444,416,99,0.65%,64,21087532,16363,16299,81.32%,-0.68%,0.39%,1.06%
2017/5/25,206,207,205.5,207,26089,20402,23514,3.41,3.48,-0.06,6832,-209,145,353,1,0.11%,2840,23,24,48,1,0.04%,346270,4934,4950,16,766,2.94%,11,755,2.89%,1.56億,1.56億,6864,20768299,24063,17200,80.09%,-96,159683,0,96,0.62%,210,168654,515,305,0.65%,6978,21096636,24578,17601,81.36%,-0.92%,0.67%,1.58%
2017/5/26,205,207,205,207,32977,23564,24261,3.37,3.45,-0.09,6778,-54,79,133,0,0.10%,2844,4,17,21,0,0.04%,344585,-1685,970,2655,3967,12.03%,0,3967,12.03%,8.17億,8.18億,1570,20770249,29680,28109,80.10%,-172,159511,42,214,0.62%,211,168865,731,520,0.65%,1609,21098625,30453,28843,81.37%,-0.20%,0.33%,0.53%
2017/5/31,206.5,207,203,203,67935,33667,28462,3.09,3.38,-0.29,7766,988,1070,81,1,0.12%,2665,-179,182,3,0,0.04%,352822,8237,8787,550,918,1.35%,1,917,1.35%,1.88億,1.87億,-9570,20760979,54945,64515,80.06%,-108,159403,0,108,0.61%,2659,171524,2827,168,0.66%,-7019,21091906,57772,64791,81.34%,1.74%,1.87%,0.13%
2017/6/1,205,207,204.5,207,29624,34987,27764,3.03,3.31,-0.28,7326,-440,74,512,2,0.11%,2772,107,8,115,0,0.04%,352992,170,4092,3922,686,2.32%,1,685,2.31%,1.41億,1.41億,6830,20767810,26852,20021,80.09%,-218,159185,0,218,0.61%,-1373,170151,94,1467,0.66%,5239,21097146,26946,21706,81.36%,-1.88%,0.28%,2.17%
2017/6/2,208.5,209,207.5,209,23265,35978,27830,3.12,3.27,-0.15,7075,-251,36,287,0,0.11%,2860,88,25,113,0,0.04%,344490,-8502,4126,12628,480,2.06%,1,479,2.06%,9960萬,9988萬,9065,20776875,21357,12292,80.12%,-63,159122,68,131,0.61%,-454,169697,130,584,0.65%,8548,21105694,21555,13007,81.39%,-1.49%,0.27%,1.76%
2017/6/3,209,209,208,209,1535,31067,25734,3.17,3.25,-0.08,7126,51,77,22,4,0.11%,2860,0,11,11,0,0.04%,344490,0,0,0,42,2.74%,0,42,2.74%,877萬,877萬,53,20776928,57,4,80.12%,-245,158877,70,315,0.61%,290,169987,395,105,0.66%,98,21105792,522,424,81.39%,3.68%,5.89%,2.21%
2017/6/5,209.5,212,209,212,22545,28981,26273,3.38,3.28,0.1,6935,-191,131,320,2,0.11%,2876,16,68,84,0,0.04%,347577,3087,6018,2931,578,2.56%,1,577,2.56%,1.21億,1.22億,9538,20786465,19279,9741,80.16%,-728,158149,0,728,0.61%,-740,169247,696,1436,0.65%,8070,21113861,19975,11905,81.42%,-0.93%,0.91%,1.84%
2017/6/6,210.5,211.5,210.5,210.5,15382,18470,26069,3.46,3.31,0.14,7005,70,129,59,0,0.11%,2810,-66,62,6,10,0.04%,346066,-1511,180,1691,380,2.47%,0,380,2.47%,8003萬,8029萬,1897,20788393,11597,9700,80.17%,-628,157521,0,628,0.61%,50,169297,634,584,0.65%,1319,21115211,12231,10912,81.43%,0.84%,1.27%,0.43%
2017/6/7,212,212.5,210,211.5,34729,19491,27239,3.53,3.36,0.17,7387,382,540,157,1,0.11%,2734,-76,132,56,0,0.04%,359218,13152,14152,1000,561,1.62%,3,558,1.61%,1.18億,1.18億,5077,20794469,28279,23202,80.19%,190,157711,439,249,0.61%,256,169553,1388,1132,0.65%,5523,21121733,30106,24583,81.45%,1.34%,1.97%,0.62%
2017/6/8,212,213,211.5,213,21654,19169,27574,3.65,3.41,0.23,7307,-80,184,264,0,0.11%,2633,-101,143,42,0,0.04%,354405,-4813,1645,6458,195,0.90%,2,193,0.89%,4097萬,4101萬,8931,20799822,18588,9657,80.21%,-111,157600,246,357,0.61%,-882,168671,430,1312,0.65%,7938,21126093,19264,11326,81.47%,0.10%,1.52%,1.43%
2017/6/9,214.5,215,212,212,35190,25900,28484,3.71,3.47,0.23,8126,819,965,146,0,0.13%,2500,-133,153,20,0,0.04%,351535,-2870,120,2990,374,1.06%,15,359,1.02%,7664萬,7665萬,-4285,20795565,24401,28687,80.19%,11,157611,170,159,0.61%,677,169348,1783,1106,0.65%,-3597,21122524,26354,29952,81.45%,2.73%,3.21%,0.48%
2017/6/12,207,210,207,207.5,63112,34013,31497,3.33,3.44,-0.11,9085,959,1263,304,0,0.14%,2188,-312,326,14,0,0.03%,365763,14228,16090,1862,1573,2.49%,16,1557,2.47%,3.23億,3.25億,-39836,20754590,19380,59216,80.03%,23,157634,196,173,0.61%,4287,173635,4653,366,0.67%,-35526,21085859,24229,59755,81.31%,2.07%,2.58%,0.52%
2017/6/13,207,208.5,206.5,208,49983,40934,29702,2.98,3.35,-0.37,9522,437,561,123,1,0.15%,2015,-173,190,17,0,0.03%,376492,10729,11689,960,950,1.90%,1,949,1.90%,1.97億,1.97億,-21602,20727231,20127,41730,79.93%,-135,157499,13,148,0.61%,2183,175818,2585,402,0.68%,-19554,21060548,22725,42280,81.22%,1.25%,1.53%,0.29%
2017/6/14,208.5,209.5,206,207,39084,41805,30648,2.64,3.21,-0.57,9541,19,475,455,1,0.15%,1878,-137,154,20,3,0.03%,354318,-22174,430,22604,796,2.04%,2,794,2.03%,1.65億,1.64億,-15144,20704965,16973,32117,79.84%,310,157809,318,8,0.61%,-511,175307,1304,1815,0.68%,-15345,21038081,18595,33940,81.12%,0.40%,1.64%,1.24%
2017/6/15,207.5,208,207,208,19486,41371,30270,2.38,3.04,-0.67,9544,3,210,197,10,0.15%,1872,-6,25,22,3,0.03%,360021,5703,8780,3077,535,2.75%,5,530,2.72%,1.10億,1.10億,1332,20695984,14674,13342,79.81%,-668,157141,6,674,0.61%,-194,175113,680,874,0.68%,470,21028238,15360,14890,81.09%,0.08%,1.24%,1.16%
2017/6/16,207.5,212,207,211.5,32857,40904,33402,2.36,2.91,-0.55,9291,-253,801,1031,23,0.14%,1595,-277,286,26,17,0.02%,355192,-4829,1716,6545,1897,5.77%,1,1896,5.77%,3.97億,4.00億,-1018,20684188,18311,19329,79.76%,891,158032,916,25,0.61%,1174,176287,2880,1706,0.68%,1047,21018507,22107,21060,81.05%,0.10%,3.51%,3.41%
2017/6/19,211,213,210.5,213,17490,31780,32897,2.47,2.82,-0.35,9356,65,352,286,1,0.14%,1235,-360,368,14,6,0.02%,333311,-21881,2016,23897,869,4.97%,4,865,4.94%,1.83億,1.84億,-15,20683224,11374,11389,79.76%,-372,157660,34,406,0.61%,656,176943,1164,508,0.68%,269,21017827,12572,12303,81.05%,2.53%,4.33%,1.80%
2017/6/20,215,218,214.5,216.5,28784,27540,34237,2.85,2.83,0.02,10262,906,1505,595,4,0.16%,44,-1191,1181,0,10,0.00%,288059,-45252,3701,48953,1744,6.06%,0,1744,6.06%,3.77億,3.78億,-1201,20679348,11733,12934,79.74%,-68,157592,150,218,0.61%,-1738,175205,694,2432,0.68%,-3007,21012145,12577,15584,81.02%,7.73%,9.93%,2.20%
2017/6/21,216,217,214.5,215.5,45384,28800,35302,3.05,2.87,0.18,9984,-278,451,717,12,0.15%,0,-44,0,0,44,0.00%,259067,-28992,17071,46063,884,1.95%,0,884,1.95%,1.90億,1.91億,-8751,20659312,24663,33415,79.67%,-90,157502,77,167,0.61%,5337,180542,6411,1074,0.70%,-3504,20997356,31151,34656,80.97%,-0.60%,1.01%,1.61%
2017/6/22,217,218,216.5,218,26095,30122,35747,3.34,2.96,0.37,9550,-434,463,896,1,0.15%,0,0,0,0,0,0.00%,236575,-22492,7135,29627,356,1.36%,0,356,1.36%,7730萬,7750萬,543,20682538,14078,13535,79.76%,222,157724,276,54,0.61%,3330,183872,3551,221,0.71%,4095,21024134,17905,13810,81.08%,-1.68%,1.80%,3.48%
2017/6/23,218,218.5,217,217,39686,31488,36196,3.5,3.07,0.43,11028,1478,2233,747,8,0.17%,0,0,0,0,0,0.00%,187430,-49145,1475,50620,598,1.51%,0,598,1.51%,1.30億,1.30億,-14490,20663942,10471,24961,79.69%,46,157770,125,79,0.61%,7123,190995,7207,84,0.74%,-7321,21012707,17803,25124,81.04%,3.80%,5.71%,1.91%
2017/6/26,212,215,212,215,60141,40018,35899,3.34,3.12,0.22,11024,-4,1416,1420,0,0.17%,697,697,0,697,0,0.01%,134719,-52711,1445,54156,2834,4.71%,114,2720,4.52%,5.79億,5.82億,14545,20672471,33550,19005,79.72%,6,157776,72,66,0.61%,-7205,183790,558,7763,0.71%,7346,21014037,34180,26834,81.04%,-1.22%,2.47%,3.69%
2017/6/27,214,214,211,211.5,44505,43162,35351,3,3.1,-0.1,12908,1884,2571,684,3,0.20%,471,-226,281,55,0,0.01%,128970,-5749,70,5819,1096,2.46%,15,1081,2.43%,2.30億,2.29億,-15543,20656785,16258,31801,79.66%,-183,157593,0,183,0.61%,3209,186999,3765,556,0.72%,-12517,21001377,20023,32540,80.99%,4.87%,6.57%,1.70%
2017/6/28,209.5,210,208,208.5,52274,44540,36670,2.43,2.97,-0.53,13754,846,1291,430,15,0.21%,795,324,116,440,0,0.01%,110588,-18382,13880,32262,1586,3.03%,11,1575,3.01%,3.29億,3.29億,-13916,20643469,25723,39639,79.61%,-258,157335,8,266,0.61%,128,187127,1442,1314,0.72%,-14046,20987931,27173,41220,80.94%,1.06%,2.78%,1.72%
2017/6/29,210.5,210.5,208.5,210,27049,44731,37427,2.05,2.78,-0.74,13661,-93,409,499,3,0.21%,1029,234,22,256,0,0.02%,167278,56690,58710,2020,977,3.61%,4,973,3.60%,2.04億,2.04億,-1338,20645631,17014,18353,79.61%,-120,157215,0,120,0.61%,-895,186232,189,1084,0.72%,-2353,20989078,17203,19557,80.93%,-1.24%,1.65%,2.90%
2017/6/30,206.5,208.5,206.5,208.5,31710,43136,37312,1.58,2.54,-0.96,14182,521,742,213,8,0.22%,1002,-27,98,71,0,0.02%,209146,41868,55917,14049,1739,5.48%,10,1729,5.45%,3.58億,3.59億,-5351,20641240,18205,23556,79.60%,-28,175795,58,86,0.68%,-354,185878,385,739,0.72%,-5733,21002913,18648,24381,80.99%,1.86%,2.80%,0.95%
2017/7/3,207.5,209,207,209,21067,35321,37670,1.23,2.28,-1.05,14123,-59,423,469,13,0.22%,1052,50,55,105,0,0.02%,229767,20621,24961,4340,1666,7.91%,2,1664,7.89%,3.45億,3.47億,310,20641560,15398,15088,79.60%,-550,175245,20,570,0.68%,714,186592,901,187,0.72%,474,21003397,16319,15845,81.00%,-0.49%,2.46%,2.96%
2017/7/4,208,208.5,207,207,21592,30738,36950,0.86,2,-1.14,14822,699,904,181,24,0.23%,855,-197,242,45,0,0.01%,266920,37153,39453,2300,579,2.68%,0,579,2.68%,1.20億,1.20億,-6967,20634739,11940,18907,79.57%,-370,174875,10,380,0.67%,-241,186351,378,619,0.72%,-7578,20995965,12328,19906,80.96%,4.38%,5.45%,1.08%
2017/7/5,207,208.5,206.5,208.5,23463,24976,34758,0.61,1.72,-1.11,15320,498,803,298,7,0.24%,551,-304,421,117,0,0.01%,274474,7554,14547,6993,1542,6.57%,1,1541,6.56%,3.19億,3.20億,-8323,20626616,10788,19111,79.54%,81,174956,218,137,0.67%,2155,188506,2652,497,0.73%,-6087,20990078,13658,19745,80.94%,3.69%,5.58%,1.89%
2017/7/6,208,208.5,207,207.5,15261,22619,33675,0.37,1.45,-1.08,15131,-189,251,394,46,0.23%,518,-33,46,13,0,0.01%,290578,16104,17654,1550,609,3.99%,0,609,3.99%,1.26億,1.26億,-5486,20621280,6654,12140,79.52%,-199,174757,128,327,0.67%,-390,188116,375,765,0.73%,-6075,20984153,7157,13232,80.92%,-0.75%,2.03%,2.78%
